"id","date","record","title","fileUrl","type","result","recordUrl","detailsUrl","videoUrl","affirmativeCount","negativeCount","abstentionCount","absentCount"
835,"2012-11-14",8,"VERANI : PROYECTO DE LEY DECLARANDO EL 9 DE JUNIO DE CADA AÑO, COMO DIA NACIONAL DEL DESARROLLO CIENTIFICO Y TECNOLOGICO ESPACIAL. O.D. 963/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/963","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/835","/votaciones/detalleActa/835",,57,0,0,15
836,"2012-11-14",9,"DI PERNA: PROYECTO DE LEY TRANSFIRIENDO A TITULO GRATUITO A LA PCIA. DEL CHUBUT, EL DOMINIO QUE EL ESTADO NACIONAL POSEE SOBRE LOS INMUEBLES UBICADOS EN LA LOCALIDAD DE LA VILLA DIQUE FLORENTINO AMEGHINO, DPTO. GAIMAN DE LA CITADA PROVINCIA. O.D. 365/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/365","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/836","/votaciones/detalleActa/836",,58,0,0,14
837,"2012-11-14",10,"FELLNER : PROYECTO DE LEY CREANDO LA COMISION NACIONAL DE MONUMENTOS, DE LUGARES Y DE BIENES HISTORICOS DEPENDIENTE DE LA SECRETARIA DE CULTURA DE LA NACION. O.D. 1121/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/1121","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/837","/votaciones/detalleActa/837",,58,0,0,14
838,"2012-11-14",11,"PROYECTO DE LEY EN REVISION DECLARANDO LUGAR HISTORICO NACIONAL AL PREDIO DONDE SE UBICAN EL SEPULCRO Y LAS RUINAS DE LOS RANCHOS DE LA PASTO VERDE, SITUADOS AL INGRESO DE LA CIUDAD DE PLAZA HUINCUL, EN LA PROVINCIA DEL NEUQUEN. O.D. 1181/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/1181","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/838","/votaciones/detalleActa/838",,56,0,0,16
839,"2012-11-14",12,"LUNA:PROYECTO DE LEY DECLARANDO LUGAR HISTORICO NACIONAL DE ACUERDO A LA LEY 12.665 Y S/M, AL PREDIO O FRACCION DE TERRENO RURAL DEL PARAJE DE PUNTA DE LOS LLANOS, SOBRE LA RUTA NACIONAL Nº 38 EN LA PCIA. DE LA RIOJA EN HOMENAJE A LA MEMORIA DE MONSEÑOR ENRIQUE ANGELELLI Y AL PARAJE BAJO DE LUCAS O.D. 1208/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/1208","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/839","/votaciones/detalleActa/839",,53,0,0,19
840,"2012-11-14",13,"PERSICO: PROYECTO DE LEY INSTITUYENDO EL 17 DE OCTUBRE DE CADA AÑO COMO ""DIA DE LA TELEVISION ARGENTINA"". O.D. 647/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/647","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/840","/votaciones/detalleActa/840",,51,1,1,19
841,"2012-11-14",14,"Temas Varios O.D. ( O.D. 1038/2012, O.D. 1177/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/1038","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/841","/votaciones/detalleActa/841",,55,0,0,17
842,"2012-11-14",15,"PROYECTO DE LEY EN REVISION SOBRE REGULACION DE LOS SUJETOS Y VALORES NEGOCIABLES COMPRENDIDOS DENTRO DEL MERCADO DE CAPITALES, SUJETOS A LA REGLAMENTACIÓN Y CONTROL DE LA COMISION NACIONAL DE VALORES. O.D. 1351/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/1351","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/842","/votaciones/detalleActa/842",,47,7,0,18
843,"2012-11-14",16,"PROYECTO DE LEY EN REVISION APROBANDO LAS CUENTAS DE INVERSION CORRESPONDIENTES A LOS EJERCICIOS FISCALES 2007 Y 2008. O.D. 1229/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/1229","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/843","/votaciones/detalleActa/843",,37,16,0,19
844,"2012-11-14",17,"PROYECTO DE LEY EN REVISION APROBANDO LAS CUENTAS DE INVERSION CORRESPONDIENTES A LOS EJERCICIOS FISCALES 2007 Y 2008. O.D. 1229/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/1229","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/844","/votaciones/detalleActa/844",,38,16,1,17
845,"2012-11-14",18,"Dictámenes de la Comisión Parlamentaria Mixta Revisora de Cuentas de la administración en diversos expedientes, sin disidencias ni observaciones que conforman el Anexo II. ( O.D. 888/2012, O.D. 889/2012, O.D. 890/2012, O.D. 891/2012, O.D. 892/2012, O.D. 893/2012, O.D. 743/2012, O.D. 744/2012, O.D. 782/2012, O.D. 783/2012, O.D. 784/2012, O.D. 785/2012, O.D. 786/2012, O.D. 787/2012, O.D. 788/2012, O.D. 789/2012, O.D. 790/2012, O.D. 791/2012, O.D. 792/2012, O.D. 793/2012, O.D. 794/2012, O.D. 795/2012, O.D. 796/2012, O.D. 797/2012, O.D. 798/2012, O.D. 799/2012, O.D. 800/2012, O.D. 801/2012, O.D. 802/2012, O.D. 803/2012, O.D. 804/2012, O.D. 805/2012, O.D. 806/2012, O.D. 807/2012, O.D. 808/2012, O.D. 809/2012, O.D. 810/2012, O.D. 811/2012, O.D. 812/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/888","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/845","/votaciones/detalleActa/845",,52,0,0,20
846,"2012-11-14",19,"Dictámenes de la Comisión Parlamentaria Mixta Revisora de Cuentas de la administración. ( O.D. 1362/2008, O.D. 1432/2008, O.D. 1433/2008, O.D. 1434/2008","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2008/1362","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/846","/votaciones/detalleActa/846",,37,14,0,21
847,"2012-11-14",20,"Dictámenes de la Comisión Parlamentaria Mixta Revisora de Cuentas de la administración. Dictamen de mayoría negativo. Se aprueba dictamen de minoría. ( O.D. 28/2011, O.D. 123/2011, O.D. 169/2011, O.D. 190/2011","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/28","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/847","/votaciones/detalleActa/847",,14,37,0,21
848,"2012-11-14",21,"Dictamen de la Comisión Parlamentaria Mixta Revisora de Cuentas de la administración. O.D. 958/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/958","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/848","/votaciones/detalleActa/848",,37,14,0,21
849,"2012-11-14",22,"Dictámenes de la Comisión Parlamentaria Mixta Revisora de Cuentas de la administración. ( O.D. 1355/2008, O.D. 1357/2008","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2008/1355","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/849","/votaciones/detalleActa/849",,39,9,0,24
850,"2012-11-14",23,"Dictamen de la Comisión Parlamentaria Mixta Revisora de Cuentas de la administración. O.D. 1105/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/1105","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/850","/votaciones/detalleActa/850",,38,10,0,24
851,"2012-11-14",24,"Dictámenes de la Comisión Parlamentaria Mixta Revisora de Cuentas de la administración. Dictamen de mayoría negativo. Se aprueba dictamen de minoría. ( O.D. 120/2011, O.D. 175/2011","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2011/120","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/851","/votaciones/detalleActa/851",,9,39,0,24
825,"2012-10-31",1,"PICHETTO Y OTROS: PROYECTO DE LEY SOBRE REGLAMENTACION DEL INSTITUTO DEL PER SALTUM. O.D. 1232/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/1232","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/825","/votaciones/detalleActa/825",,43,26,0,3
826,"2012-10-31",2,"Temas Varios O.D. ( O.D. 961/2012, O.D. 962/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/961","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/826","/votaciones/detalleActa/826",,56,0,0,16
827,"2012-10-31",3,"PROYECTO DE LEY EN REVISIÓN DE PRESUPUESTO DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 2013 O.D. 1230/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/1230","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/827","/votaciones/detalleActa/827",,43,23,0,6
806,"2012-10-25",1,"Temas Varios O.D. PE-170/12-AC, O.D. 1178/2012","/parlamentario/comisiones/verExp/170.12/PE/AC","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/806","/votaciones/detalleActa/806",,39,21,0,12
807,"2012-10-25",2,"Temas Varios O.D. PE-58/12-PL, O.D. 925/2012","/parlamentario/comisiones/verExp/58.12/PE/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/807","/votaciones/detalleActa/807",,47,1,0,23
804,"2012-10-17",1,"Temas Varios O.D. S-2290/12-PL, O.D. 1123/2012","/parlamentario/comisiones/verExp/2290.12/S/PL","EN GENERAL","AFIRMATIVO","/votaciones/verActaVotacion/804","/votaciones/detalleActa/804",,52,3,2,15
805,"2012-10-17",2,"Temas Varios O.D. S-2290/12-PL, O.D. 1123/2012","/parlamentario/comisiones/verExp/2290.12/S/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/805","/votaciones/detalleActa/805",,45,9,2,16
819,"2012-10-03",2,"Temas Varios O.D. PE-69/12-AC, O.D. 1006/2012","/parlamentario/comisiones/verExp/69.12/PE/AC","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/819","/votaciones/detalleActa/819",,52,5,0,15
820,"2012-10-03",3,"Temas Varios O.D. PE-74/12-AC, O.D. 1011/2012","/parlamentario/comisiones/verExp/74.12/PE/AC","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/820","/votaciones/detalleActa/820",,41,16,0,15
821,"2012-10-03",4,"Temas Varios O.D. PE-84/12-AC, O.D. 1019/2012","/parlamentario/comisiones/verExp/84.12/PE/AC","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/821","/votaciones/detalleActa/821",,41,16,0,15
823,"2012-10-03",5,"Temas Varios O.D. PE-86/12-AC, O.D. 1021/2012","/parlamentario/comisiones/verExp/86.12/PE/AC","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/823","/votaciones/detalleActa/823",,41,16,0,15
824,"2012-10-03",6,"Temas Varios O.D. PE-85/12-AC, O.D. 1020/2012","/parlamentario/comisiones/verExp/85.12/PE/AC","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/824","/votaciones/detalleActa/824",,39,18,0,15
852,"2012-10-03",7,"Temas Varios O.D. PE-87/12-AC, O.D. 1022/2012","/parlamentario/comisiones/verExp/87.12/PE/AC","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/852","/votaciones/detalleActa/852",,41,16,0,15
853,"2012-10-03",8,"Temas Varios O.D. PE-155/12-PL, O.D. 1041/2012","/parlamentario/comisiones/verExp/155.12/PE/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/853","/votaciones/detalleActa/853",,41,19,0,11
854,"2012-10-03",9,"Temas Varios O.D. ( CD-16/12-PL, S-205/11-PL, S-267/11-PL, S-348/11-PL, S-383/11-PL, S-611/11-PL, S-788/11-PL, S-967/11-PL, S-1058/11-PL, S-18/12-PL, S-110/12-PL, S-162/12-PL, S-535/12-PL, S-563/12-PL, S-1460/12-PL, S-1872/12-PL, O.D. 983/2012","/parlamentario/comisiones/verExp/16.12/CD/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/854","/votaciones/detalleActa/854",,47,0,0,23
803,"2012-09-12",1,"Temas Varios O.D. S-833/12-PL, O.D. 847/2012","/parlamentario/comisiones/verExp/833.12/S/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/803","/votaciones/detalleActa/803",,52,0,0,20
802,"2012-09-12",2,"Temas Varios O.D. ( S-2152/12-PL, S-2932/12-PL, CD-48/12-PL, O.D. 903/2012","/parlamentario/comisiones/verExp/2152.12/S/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/802","/votaciones/detalleActa/802",,38,25,0,9
808,"2012-09-05",1,"RUIZ DIAZ Y FERNANDEZ: PROYECTO DE LEY PRORROGANDO EL PLAZO DE VIGENCIA DEL PROGRAMA NACIONAL DE ENTREGA VOLUNTARIA DE ARMAS DE FUEGO. O.D. 725/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/725","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/808","/votaciones/detalleActa/808",,51,1,0,20
809,"2012-09-05",2,"MINISTERIO DE RELACIONES EXTERIORES, COMERCIO INTERNACIONAL Y CULTO : REMITE CARTA DEL CIUDADANO EMILIO RENE ITZCOVICH GRIT, SOLICITANDO AUTORIZACION PARA DESEMPEÑAR EL CARGO DE CONSUL HONORARIO EN BUENOS AIRES, PROPUESTO POR EL GOBIERNO DE BARBADOS .- O.D. 370/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/370","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/809","/votaciones/detalleActa/809",,53,0,0,19
810,"2012-09-05",3,"MENSAJE 1311/12 Y PROYECTO DE LEY INCORPORANDO AL ORDENAMIENTO JURÍDICO NACIONAL EL CODIGO ADUANERO DEL MERCOSUR, APROBADO POR EL CONSEJO DEL MERCADO COMUN, MEDIANTE LA DECISIÓN Nº 27/10 (CMC), DURANTE LA REUNION XXXIX, REALIZADA EL 2 DE AGOSTO DE 2010 EN LA CDAD. DE SAN JUAN DE LA REPUBLICA ARGENTI O.D. 894/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/894","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/810","/votaciones/detalleActa/810",,54,0,0,18
811,"2012-09-05",4,"Temas Varios O.D. ( O.D. 717/2012, O.D. 832/2012, O.D. 833/2012, O.D. 834/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/717","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/811","/votaciones/detalleActa/811",,54,0,0,18
812,"2012-09-05",5,"Temas Varios O.D. ( O.D. 368/2012, O.D. 772/2012, O.D. 369/2012, O.D. 773/2012, O.D. 771/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/368","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/812","/votaciones/detalleActa/812",,53,0,0,19
813,"2012-09-05",6,"MORANDINI: PROYECTO DE LEY CREANDO EL REGISTRO NACIONAL ""NO LLAME"". O.D. 842/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/842","EN GENERAL","AFIRMATIVO","/votaciones/verActaVotacion/813","/votaciones/detalleActa/813",,53,0,0,19
814,"2012-09-05",7,"MORANDINI: PROYECTO DE LEY CREANDO EL REGISTRO NACIONAL ""NO LLAME"". O.D. 842/2012, Art. 10 a 15, Art. 1 a 8","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/842","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/814","/votaciones/detalleActa/814",,52,0,0,20
815,"2012-09-05",8,"MORANDINI: PROYECTO DE LEY CREANDO EL REGISTRO NACIONAL ""NO LLAME"". O.D. 842/2012, Art. 9","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/842","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/815","/votaciones/detalleActa/815",,48,4,0,20
816,"2012-09-05",9,"PROYECTO DE LEY EN REVISION ESTABLECIENDO POR UNICA VEZ COMO FERIADO NACIONAL EL DIA 24 DE SEPTIEMBRE, EN CONMEMORACIÓN DEL BICENTENARIO DE LA BATALLA DE TUCUMAN. CD-50/12-PL","/parlamentario/comisiones/verExp/50.12/CD/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/816","/votaciones/detalleActa/816",,50,0,0,22
817,"2012-09-05",10,"CABANCHIK Y MARINO: PROYECTO DE LEY DECLARANDO EL 21 DE SEPTIEMBRE DE CADA AÑO COMO ""DIA INTERNACIONAL DE LA PAZ"". S-2708/12-PL","/parlamentario/comisiones/verExp/2708.12/S/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/817","/votaciones/detalleActa/817",,47,0,0,25
818,"2012-09-05",11,"VERANI: PROYECTO DE LEY INSTITUYENDO EL DIA 10 DE ABRIL DE CADA AÑO COMO ""DIA DE LA CIENCIA, LA TECNOLOGIA Y LA INNOVACION"", EN CONMEMORACION Y HOMENAJE DEL NATALICIO DEL DR. BERNARDO HOUSSAY. S-931/12-PL","/parlamentario/comisiones/verExp/931.12/S/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/818","/votaciones/detalleActa/818",,46,0,1,25
822,"2012-09-05",12,"ESCUDERO: PROYECTO DE LEY DECLARANDO DE UTILIDAD PUBLICA Y SUJETO A EXPROPIACION UN INMUEBLE SOBRE LA RUTA NAC. Nº 86, EN EL DPTO. GRAL. SAN MARTIN, PCIA. DE SALTA. S-843/12-PL","/parlamentario/comisiones/verExp/843.12/S/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/822","/votaciones/detalleActa/822",,45,0,0,27
794,"2012-08-16",1,"MENSAJE Nº 1337/12 Y PROYECTO DE LEY DECLARANDO DE UTILIDAD PUBLICA Y SUJETA A EXPROPIACION A LA COMPAÑÍA DE VALORES SUDAMERICANA S.A.- O.D. 813/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/813","EN GENERAL","AFIRMATIVO","/votaciones/verActaVotacion/794","/votaciones/detalleActa/794",,44,20,0,8
795,"2012-08-16",2,"MENSAJE Nº 1337/12 Y PROYECTO DE LEY DECLARANDO DE UTILIDAD PUBLICA Y SUJETA A EXPROPIACION A LA COMPAÑÍA DE VALORES SUDAMERICANA S.A.- O.D. 813/2012, Art. 1, Art. 2, Art. 4 a 8","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/813","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/795","/votaciones/detalleActa/795",,44,20,0,8
796,"2012-08-16",3,"MENSAJE Nº 1337/12 Y PROYECTO DE LEY DECLARANDO DE UTILIDAD PUBLICA Y SUJETA A EXPROPIACION A LA COMPAÑÍA DE VALORES SUDAMERICANA S.A.- O.D. 813/2012, Art. 3","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/813","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/796","/votaciones/detalleActa/796",,44,20,0,8
788,"2012-08-15",1,"MENSAJE 1108/12 SOLICITANDO ACUERDO PARA DESIGNAR PROCURADORA GENERAL DE LA NACION A LA DRA. ALEJANDRA MAGDALENA GILS CARBO. O.D. 812/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/812","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/788","/votaciones/detalleActa/788",,63,3,0,6
789,"2012-08-15",2,"ESCUDERO : REPRODUCE EL PROYECTO DE LEY TRANSFIRIENDO A TITULO GRATUITO A LA PROVINCIA DE SALTA EL DOMINIO DE DIVERSOS INMUEBLE UBICADOS EN LOS BLANCOS, DPTO. RIVADAVIA, PROPIEDAD DEL ESTADO NACIONAL . REF. S. 88/09. O.D. 774/2012","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2012/774","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/789","/votaciones/detalleActa/789",,60,0,0,12
790,"2012-08-15",3,"MENSAJE Nº 1244/12 Y PROYECTO DE LEY AUTORIZANDO LA ENTRADA DE TROPAS EXTRANJERAS AL TERRITORIO NACIONAL Y LA SALIDA FUERA DE EL DE FUERZAS NACIONALES, SEGÚN CORRESPONDA, PARA QUE PARTICIPEN DE LOS EJERCICIOS MILITARES COMBINADOS ""RIO V "" Y ""TANQUE 12"". PE-112/12-PL","/parlamentario/comisiones/verExp/112.12/PE/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/790","/votaciones/detalleActa/790",,55,2,0,15
791,"2012-08-15",4,"MENSAJE Nº 1261/12 Y PROYECTO DE LEY AUTORIZANDO LA ENTRADA DE TROPAS EXTRANJERAS AL TERRITORIO NACIONAL Y LA SALIDA FUERA DE EL DE FUERZAS NACIONALES, SEGÚN CORRESPONDA, PARA QUE PARTICIPEN DEL PROGRAMA DE EJERCITACIONES COMBINADAS DESDE EL 1º DE SEPTIEMBRE DE 2012 HASTA EL 31 DE AGOSTO DE 2013. PE-113/12-PL","/parlamentario/comisiones/verExp/113.12/PE/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/791","/votaciones/detalleActa/791",,55,2,0,15
792,"2012-08-15",5,"MENSAJE Nº 1261/12 Y PROYECTO DE LEY AUTORIZANDO LA ENTRADA DE TROPAS EXTRANJERAS AL TERRITORIO NACIONAL Y LA SALIDA FUERA DE EL DE FUERZAS NACIONALES, SEGÚN CORRESPONDA, PARA QUE PARTICIPEN DEL PROGRAMA DE EJERCITACIONES COMBINADAS DESDE EL 1º DE SEPTIEMBRE DE 2012 HASTA EL 31 DE AGOSTO DE 2013. PE-113/12-PL, Art. Anexo XIII","/parlamentario/comisiones/verExp/113.12/PE/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/792","/votaciones/detalleActa/792",,42,16,0,14
793,"2012-08-15",6,"ROMERO Y ESCUDERO: PROYECTO DE LEY ACEPTANDO LAS CESIONES EFECTUADAS POR LA PCIA. DE SALTA AL ESTADO NACIONAL SOBRE LOS INMUEBLES RURALES SITUADOS EN EL DEPTO. ANTA, PCIA. DE SALTA, LOS CUALES SERAN AFECTADOS AL REGIMEN DE LA LEY 22.351 (PARQUES NACIONALES) Y CREANDO EL PARQUE NACIONAL PIZARRO. S-1397/12-PL","/parlamentario/comisiones/verExp/1397.12/S/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/793","/votaciones/detalleActa/793",,55,0,0,17
797,"2012-07-11",1,"Temas Varios O.D. S-123/12-PL, O.D. 123/2012","/parlamentario/comisiones/verExp/123.12/S/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/797","/votaciones/detalleActa/797",,41,0,0,31
798,"2012-07-11",2,"Temas Varios O.D. S-1293/11-PL, O.D. 464/2012","/parlamentario/comisiones/verExp/1293.11/S/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/798","/votaciones/detalleActa/798",,43,0,0,29
799,"2012-07-11",3,"Temas Varios O.D. CD-43/10-PL, O.D. 449/2012","/parlamentario/comisiones/verExp/43.10/CD/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/799","/votaciones/detalleActa/799",,38,3,0,31
800,"2012-07-11",4,"COLAZO : PROYECTO DE LEY DECLARANDO A LA CIUDAD DE RIO GRANDE, PROVINCIA DE TIERRA DEL FUEGO, ANTARTIDA E ISLAS DEL ATLANTICO SUR, ""CAPITAL NACIONAL DE LA VIGILIA POR LA GLORIOSA GESTA DE MALVINAS"". S-2973/11-PL","/parlamentario/comisiones/verExp/2973.11/S/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/800","/votaciones/detalleActa/800",,40,0,0,32
801,"2012-07-11",5,"GIMENEZ: PROYECTO DE LEY CREANDO EL JUZGADO DE PRIMERA INSTANCIA Nº 3 CON ASIENTO EN LA CIUDAD DE POSADAS, PCIA. DE MISIONES. S-23/12-PL","/parlamentario/comisiones/verExp/23.12/S/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/801","/votaciones/detalleActa/801",,39,0,0,32
782,"2012-07-04",1,"Temas Varios O.D. ( PE-26/12-PL, PE-596/11-PL, PE-24/12-PL, PE-51/12-PL, PE-584/11-PL, PE-48/12-PL, O.D. 445/2012, O.D. 446/2012, O.D. 447/2012, O.D. 448/2012, O.D. 633/2012, O.D. 634/2012","/parlamentario/comisiones/verExp/26.12/PE/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/782","/votaciones/detalleActa/782",,53,0,0,19
783,"2012-07-04",2,"Temas Varios O.D. S-543/11-PL, O.D. 466/2012","/parlamentario/comisiones/verExp/543.11/S/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/783","/votaciones/detalleActa/783",,51,0,0,21
784,"2012-07-04",3,"Temas Varios O.D. ( S-2281/11-PL, S-646/11-PL, O.D. 577/2012, O.D. 576/2012","/parlamentario/comisiones/verExp/2281.11/S/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/784","/votaciones/detalleActa/784",,51,0,0,21
785,"2012-07-04",4,"MENSAJE Nº 750/12 Y PROYECTO DE LEY APROBANDO EL ACUERDO CON LA REPUBLICA ORIENTAL DEL URUGUAY PARA EL INTERCAMBIO DE INFORMACION TRIBUTARIA Y METODO PARA EVITAR LA DOBLE IMPOSICION, CELEBRADO EN LA CIUDAD DE COLONIA - URUGUAY- EL 23 DE ABRIL DE 2012. PE-50/12-PL","/parlamentario/comisiones/verExp/50.12/PE/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/785","/votaciones/detalleActa/785",,51,0,0,21
786,"2012-07-04",5,"Temas Varios Expedientes ( S-2331/11-PL, S-808/12-PL, S-811/12-PL","/parlamentario/comisiones/verExp/2331.11/S/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/786","/votaciones/detalleActa/786",,52,0,0,20
787,"2012-07-04",6,"Temas Varios Expedientes ( S-2331/11-PL, S-808/12-PL, S-811/12-PL, Art. 3°, Inc 5 punto e","/parlamentario/comisiones/verExp/2331.11/S/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/787","/votaciones/detalleActa/787",,44,8,0,20
