id,votacion_id,original_id,itul
1834,1834,"3261-D-2012","INSTITUIR EL 'DIA MUNDIAL DE LAS TELECOMUNICACIONES Y DE LA SOCIEDAD DE LA INFORMACION' EL 17 DE MAYO DE CADA AÑO."
1835,1835,"4407-D-2012","DECLARAR COMO 'DIA DEL TRABAJADOR DEL ESTADO' EL 27 DE JUNIO DE CADA AÑO."
1836,1836,"34-S-2012","APROBACION DEL ESTATUTO DEL CENTRO LATINOAMERICANO DE ADMINISTRACION PARA EL DESARROLLO - CLAD- APROBADO EN SANTO DOMINGO -REPUBLICA DOMINICANA, EL 9 DE NOVIEMBRE DE 2010."
1837,1837,"36-D-2011","RECONOCER AL GENERO MUSICAL FOLKLORICO ZAMBA COMO PARTE INTEGRANTE DEL PATRIMONIO CULTURAL ARGENTINO Y DECLARAR DE INTERES CULTURAL NACIONAL; DECLARAR AL 29 DE SEPTIEMBRE DE CADA AÑO COMO DIA NACIONAL DE LA ZAMBA EN HOMENAJE AL NATALICIO DEL MUSICO SALTEÑO GUSTAVO 'CUCHI' LEGUIZAMON (REPRODUCCION DEL EXPEDIENTE 0172-D-09)."
1838,1838,"2184-D-2011","'DIA NACIONAL DEL MATE': INSTITUIRLO COMO TAL EL 3 DE MARZO DE CADA AÑO."
1839,1839,"2727-D-2012","PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA PRESENCIA DE UN COLORANTE CATALOGADO COMO CANCERIGENO, EN LAS GASEOSAS COCA COLA Y PEPSI."
1840,1840,"7228-D-2012","'DIA NACIONAL DEL JOVEN EMPRESARIO': SE INSTITUYE COMO TAL EL 19 DE SEPTIEMBRE DE CADA AÑO."
1841,1841,"33-S-2012","PRESUPUESTOS MINIMOS DE PROTECCION AMBIENTAL EN MATERIA DE INCENDIOS FORESTALES Y RURALES."
1842,1842,"1423-D-2012","INSTRUCTIVO DE SEGURIDAD EN SISTEMA BRAILLE PARA TODOS LOS VUELOS AEROCOMERCIALES NACIONALES - CABOTAJE - E INTERNACIONALES OPERADOS POR LA LINEA AEREA DE BANDERA AEROLINEAS ARGENTINAS: IMPLEMENTACION."
1843,1843,"112-D-2011","BENEFICIO JUBILATORIO PARA CIEGOS - LEY 20888 - MODIFICACIONES SOBRE REQUISITOS PARA SU OBTENCION (REPRODUCCION DEL EXPEDIENTE 0827-D-09)."
1844,1844,"1047-D-2011","BENEFICIO PARA PERSONAS CON HEMOFILIA INFECTADAS CON EL RETROVIRUS DE INMUNO DEFICIENCIA HUMANA (HIV- SIDA) ENTRE 1979 Y 1995; LEY 25869: MODIFICACION DEL ARTICULO 1, SOBRE EXTENSION DEL MISMO A TODA PERSONA HEMOFILICA QUE HAYA SIDO INFECTADA CON EL VIRUS DE LA HEPATITIS B Y C."
1845,1845,"4538-D-2011","ABLACION MAMARIA O MASTECTOMIA EN HOSPITALES PUBLICOS: ESTABLECER QUE LAS MUJERES QUE HAYAN ACCEDIDO A ESTA PRACTICA,TENDRAN DERECHO A QUE SE LES REALICE EN FORMA GRATUITA LA RECONSTRUCCION MAMARIA."
1846,1846,"120-S-2012","REGIMEN FEDERAL DE EMPLEO PROTEGIDO PARA PERSONAS CON DISCAPACIDAD."
1847,1847,"5476-D-2011","'ESCUELA NORMAL SUPERIOR JUSTO JOSE DE URQUIZA', DE RIO CUARTO, PROVINCIA DE CORDOBA; SE LA DECLARA EDIFICIO HISTORICO NACIONAL."
1848,1848,"3823-D-2012","POZO NUMERO 1 DESCUBIERTO POR 'YACIMIENTOS PETROLIFEROS FISCALES (YPF)' EL DIA 29 DE OCTUBRE DE 1918 EN LA CIUDAD DE PLAZA HUINCUL, PROVINCIA DEL NEUQUEN: DECLARACION DE MONUMENTO Y LUGAR HISTORICO NACIONAL Y CULTURAL."
1849,1849,"7879-D-2012","JUAN JOSE CASTELLI: REUBICACION DE SU MONUMENTO SITO EN PLAZA CONSTITUCION Y DE SUS RESTOS UBICADOS EN LA IGLESIA DE SAN IGNACIO AL PATIO DEL CABILDO DE LA CIUDAD DE BUENOS AIRES."
1850,1850,"122-S-2012","APROBACION DEL TRATADO DE CREACION DEL PARQUE INTERJURISDICCIONAL MARINO MAKENKE, SUSCRIPTO EL 17 DE SEPTIEMBRE DE 2010 ENTRE EL ESTADO NACIONAL Y LA PROVINCIA DE SANTA CRUZ."
1851,1851,"123-S-2012","APROBACION  DEL TRATADO DE CREACION DEL PARQUE INTERJURISDICCIONAL MARINO ISLA PINGÜINO, SUSCRIPTO EL 15 DE FEBRERO DE 2010 ENTRE EL ESTADO NACIONAL Y LA PROVINCIA DE SANTA CRUZ."
1852,1852,"108-S-2012","DECLARAR EL 21 DE SEPTIEMBRE DE CADA AÑO COMO 'DIA INTERNACIONAL DE LA PAZ'."
1853,1853,"6110-D-2012","SERVICIOS DE COMUNICACION AUDIOVISUAL - LEY  25636: MODIFICACION DEL ARTICULO 1, SOBRE IMPLEMENTAR EN TODAS LAS RADIODIFUSORAS Y CADENAS DE TELEVISION NACIONALES Y EXTRANJERAS QUE OPEREN EN EL TERRITORIO NACIONAL Y HAYAN OBTENIDO SU CORRESPONDIENTE LICENCIA, COMIENCEN SUS EMISIONES CON LA TRANSMISION DEL HIMNO NACIONAL ARGENTINO, PREVIA LECTURA DE UN ARTICULO DE LA CONSTITUCION NACIONAL."
1854,1854,"3-S-2011","MODIFICACIONES A LA LEY 21965, PERSONAL DE LA POLICIA FEDERAL ARGENTINA, RESPECTO DE LA PERCEPCION DEL SUPLEMENTO POR TITULO."
1855,1855,"5294-D-2011","TRANSFERENCIA A TITULO GRATUITO DE UN INMUEBLE PROPIEDAD DEL ESTADO NACIONAL (FERROCARRIL GENERAL BARTOLOME MITRE) A LA MUNICIPALIDAD DE FERNANDEZ, PROVINCIA DE SANTIAGO DEL ESTERO, CON EL CARGO DE CONSTRUIR INSTALACIONES DEPORTIVAS Y CULTURALES."
1856,1856,"83-S-2011","TRANSFERENCIA A TITULO GRATUITO A FAVOR DE LA PROVINCIA DE ENTRE RIOS, DE INMUEBLES PROPIEDAD DEL ESTADO NACIONAL UBICADOS EN LA CIUDAD DE PARANA."
1857,1857,"109-S-2011","TRANSFERENCIA A TITULO GRATUITO AL CIRCULO DE SUBOFICIALES DE LA FUERZA AEREA ARGENTINA ASOCIACION MUTUAL, DE DIVERSOS INMUEBLES PROPIEDAD DEL ESTADO NACIONAL, UBICADOS EN LA CIUDAD AUTONOMA DE BUENOS AIRES Y EN LA CIUDAD DE MENDOZA"
1858,1858,"110-S-2011","TRANSFERENCIA A TITULO GRATUITO A LA ASOCIACION MUTUAL CIRCULO DE SUBOFICIALES DEL EJERCITO (AMCIRSE), EL DOMINIO DE UN INMUEBLE PROPIEDAD DEL ESTADO NACIONAL (ESTADO MAYOR GENERAL DEL EJERCITO), UBICADO EN EL DEPARTAMENTO ESCALANTE, PROVINCIA DE CHUBUT."
1859,1859,"113-S-2011","TRANSFERENCIA A TITULO GRATUITO A LA PROVINCIA DE ENTRE RIOS DE UN PREDIO DE LA LOCALIDAD DE CONCEPCION DEL URUGUAY, QUE SE ENCUENTRA EN JURISDICCION DE LA DIRECCION NACIONAL DE VIAS NAVEGABLES (REPRODUCCION DEL EXPEDIENTE 0005-S-09)."
1860,1860,"112-S-2011","TRANSFERENCIA A TITULO GRATUITO, A FAVOR DE LA MUNICIPALIDAD DE SAN FERNANDO DEL VALLE DE CATAMARCA, EL DOMINIO DE UN INMUEBLE UBICADO EN EL DEPARTAMENTO CAPITAL, PROVINCIA DE CATAMARCA, DE PROPIEDAD DEL ESTADO NACIONAL (REPRODUCCION DEL EXPEDIENTE 1004-S-08)."
1861,1861,"50-S-2012","ACEPTACION DE LA CESION DE JURISDICCION Y DOMINIO EFECTUADA POR LA PROVINCIA DE SANTA CRUZ AL ESTADO NACIONAL MEDIANTE LEY PROVINCIAL 3027, CON DESTINO A LA CREACION DEL PARQUE NACIONAL BOSQUES PETRIFICADOS DE JARAMILLO; MODIFICACION DE LOS LIMITES DEL MONUMENTO NATURAL BOSQUES PETRIFICADOS."
1862,1862,"5785-D-2012","DECLARAR COMO 'CAPITAL NACIONAL DE LOS CANALES DE RIEGO' A LA CIUDAD DE LUIS BELTRAN, PROVINCIA DE RIO NEGRO."
1863,1863,"8125-D-2012","DECLARAR AL VINO ARGENTINO COMO BEBIDA NACIONAL."
1864,1864,"756-D-2011","DECLARAR LUGAR HISTORICO NACIONAL EL COMPLEJO SOCIAL EDUCATIVO ESCUELA HOGAR 'EVITA', UBICADO EN EL PARTIDO DE ESTEBAN ECHEVERRIA, DE LA PROVINCIA DE BUENOS AIRES."
1865,1865,"4518-D-2011","'ESCUELA NORMAL DOMINGO FAUSTINO SARMIENTO' DE CHIVILCOY, PROVINCIA DE BUENOS AIRES: DECLARACION DE MONUMENTO HISTORICO NACIONAL."
1866,1866,"4521-D-2011","'ESCUELA NORMAL DOCTOR JUAN PUJOL' DE LA PROVINCIA DE CORRIENTES: SE LA DECLARA MONUMENTO HISTORICO NACIONAL ."
1867,1867,"946-D-2012","IGLESIA NUESTRA SEÑORA DEL CARMEN UBICADA EN SECLANTAS, PROVINCIA DE SALTA: DECLARACION COMO MONUMENTO HISTORICO NACIONAL (REPRODUCCION DEL EXPEDIENTE 5203-D-10)."
1868,1868,"948-D-2012","CAPILLA DEL CEMENTERIO SITA EN EL POBLADO HISTORICO DE SECLANTAS, DEPARTAMENTO DE MOLINOS, PROVINCIA DE SALTA: SE LA DECLARA MONUMENTO HISTORICO NACIONAL (REPRODUCCION DEL EXPEDIENTE 7562-D-10)."
1869,1869,"2573-D-2012","DECLARASE MONUMENTO HISTORICO NACIONAL AL MAUSOLEO DE LUIS FRANCO EN SU CIUDAD NATAL DE BELEN, PROVINCIA DE CATAMARCA"
1870,1870,"5354-D-2012","'MONUMENTO AL GENERAL MANUEL BELGRANO' Y EL 'ALGARROBO DEL JURAMENTO' EMPLAZADOS EN LA MARGEN DEL RIO JURAMENTO, DEPARTAMENTO DE GENERAL GÜEMES, PROVINCIA DE SALTA: SE LOS DECLARA MONUMENTO HISTORICO NACIONAL."
1871,1871,"6238-D-2012","DECLARAR MONUMENTO HISTORICO NACIONAL LA ESCUELA NORMAL SUPERIOR DOCTOR VICTORIANO EMILIO MONTES DE DOLORES, PROVINCIA DE BUENOS AIRES."
1872,1872,"6239-D-2012","ESCUELA NORMAL JOSE MANUEL ESTRADA DE OLAVARRIA, PROVINCIA DE BUENOS AIRES. SE LA DECLARA MONUMENTO HISTORICO NACIONAL."
1873,1873,"947-D-2012","BANCO HIPOTECARIO NACIONAL UBICADO EN LA CIUDAD CAPITAL DE LA PROVINCIA DE SALTA: SE LO DECLARA MONUMENTO HISTORICO NACIONAL. (REPRODUCCION DEL EXPEDIENTE 6969-D-10)."
1874,1874,"4099-D-2012","COLEGIO NACIONAL MONSEÑOR DOCTOR PABLO CABRERA UBICADO EN LA CIUDAD CAPITAL DE LA PROVINCIA DE SAN JUAN: SE LO DECLARA BIEN HISTORICO NACIONAL."
1875,1875,"2051-D-2012","INCLUSION DE LOS CLUBES DE FUTBOL DEL 'TORNEO ARGENTINO A' EN EL REGIMEN DE PERCEPCION Y RETENCION PARA EL INGRESO DE LOS APORTES PERSONALES Y CONTRIBUCIONES PATRONALES, PREVISTO EN EL DECRETO 1212/03."
1876,1876,"1136-D-2012","CONTRATO DE TRABAJO (LEY 20744 TEXTO ORDENADO 1976):  MODIFICACION DEL ARTICULO 153, SOBRE LICENCIA PROPORCIONAL AL TIEMPO TRABAJADO."
1877,1877,"4469-D-2012","DECLARAR COMO 'CAPITAL NACIONAL DE LOS GLACIARES' A LA LOCALIDAD DE EL CALAFATE, PROVINCIA DE SANTA CRUZ."
1878,1878,"8293-D-2012","EXPRESAR RECHAZO A LA DENUNCIA PENAL PRESENTADA POR EL GRUPO CLARIN S.A., CONTRA PERIODISTAS, FUNCIONARIOS, LEGISLADORES Y ORGANIZACIONES POLITICAS, A QUIENES SE ACUSA DE INSTIGADORES Y DETERMINADORES DEL DELITO DE INCITACION A LA VIOLENCIA Y COACCION AGRAVADA."
1879,1879,"926-D-2011","REGIMEN PENITENCIARIO FEDERAL - LEY 24660: MODIFICACIONES SOBRE REINCIDENCIA Y REINSERCION AL MEDIO SOCIAL DE LAS PERSONAS CONDENADAS POR DELITOS CONTRA LA INTEGRIDAD SEXUAL; INCORPORACION DEL ARTICULO 56 TER; MODIFICACION DE LOS ARTICULOS 17, 19, 27, 28, 33, 45, 54, 166 Y 185."
1880,1880,"7086-D-2012","DIA NACIONAL DEL PERIODISTA DE EXTERIORES DE RADIO Y TELEVISION. SE INSTUTUYE EL 10 DE AGOSTO DE CADA AÑO EN MEMORIA Y HOMENAJE AL PERIODISTA ARGENTINO GUSTAVO VALENZA."
1881,1881,"8311-D-2012","DECLARAR LA GRAVEDAD INSTITUCIONAL DEL FALLO DEL JUEZ DE NUEVA YORK THOMAS GRIESA RELACIONADO CON LOS TENEDORES DE BONOS QUE NO INGRESARON EN EL CANJE DE DEUDA Y AUTORIZAR AL PRESIDENTE DE ESTA HONORABLE CAMARA, JUNTAMENTE CON EL PRESIDENTE DEL HONORABLE SENADO, A INTERPONER UNA ACCION DECLARATIVA ANTE LA CORTE SUPREMA DE JUSTICIA DE LA NACION PARA QUE DICHOS TENEDORES NO RECIBAN MEJORES CONDICIONES QUE LOS TERMINOS DEL CANJE 2010."
1882,1882,"404-D-2012","INSTALACION DE QUIOSCOS SALUDABLES EN COLEGIOS DE ENSEÑANZA PRIMARIA Y SECUNDARIA, PUBLICA Y PRIVADA. REGIMEN (REPRODUCCION DEL EXPEDIENTE 5823-D-10)."
1883,1883,"5026-D-2012","COMIDA HIPERCALORICA: SE DECLARA DE INTERES NACIONAL LA LUCHA CONTRA LA MISMA PARA LA PROTECCION DE LA SALUD DE NIÑOS Y ADOLESCENTES."
1884,1884,"4036-D-2012","ALIMENTACION SALUDABLE Y SEGURA DE LOS NIÑOS, NIÑAS Y ADOLESCENTES EN EDAD ESCOLAR: REGIMEN DE PROMOCION Y PREVENCION."
1885,1885,"5135-D-2012","PROMOCION DE ALIMENTACION SALUDABLE Y SEGURA DE NIÑOS, NIÑAS Y ADOLESCENTES EN EDAD ESCOLAR;  REGULACION DE KIOSCOS ESCOLARES."
1886,1886,"5379-D-2012","PROMOCION DE ALIMENTACION SALUDABLE Y SEGURA DE NIÑOS, NIÑAS Y ADOLESCENTES EN EDAD ESCOLAR: REGULACION DE KIOSCOS ESCOLARES."
1887,1887,"2716-D-2012","LIBERTAD DE VIENTRES: SE DESIGNA COMO FERIADO EXTRAORDINARIO EL DIA 31 DE ENERO DE 2013 EN EL BICENTENARIO DE SU DECLARACION APROBADA POR LA ASAMBLEA DEL AÑO XIII."
1888,1888,"6641-D-2012","ASAMBLEA GENERAL CONSTITUYENTE DEL AÑO 1813 ( ASAMBLEA DEL AÑO XIII). SE ESTABLECE POR UNICA VEZ FERIADO NACIONAL EL DIA 31 DE ENERO DE 2013 EN TODO EL TERRITORIO DE LA NACION, EN CONMEMORACION DEL BICENTENARIO DE LA SESION INAUGURAL DE LA MISMA."
1889,1889,"7595-D-2012","SE ESTABLECE POR UNICA VEZ FERIADO NACIONAL EL DIA 31 DE ENERO DE 2013 EN TODO EL TERRITORIO DE LA NACION, EN CONMEMORACION DEL BICENTENARIO LA ASAMBLEA GENERAL CONSTITUYENTE DE 1813."
1890,1890,"1804-D-2012","CREACION DEL AREA MARITIMA PROTEGIDA BANCO NAMUNCURA -BURDWOOD; CREACION DEL CONSEJO DE ADMINISTRACION DEL AREA MARINA PROTEGIDA BANCO NAMUNCURA (BURDWOOD)."
1891,1891,"778-D-2012","INSTITUTO NACIONAL DE LA YERBA MATE - LEY 25564 -. MODIFICACION DEL ARTICULO 4, SOBRE PRECIO DE LA MATERIA PRIMA."
1892,1892,"6819-D-2012","DECLARAR AL ACEITE DE OLIVA COMO ALIMENTO NACIONAL: IMPLEMENTACION DE UN PROGRAMA FEDERAL DE PROMOCION ."
1893,1893,"1111-D-2012","REGIMEN NACIONAL DE EMPLEO (LEY 24013); MODIFICACION DEL ARTICULO 17 SOBRE PONER A CONOCIMIENTO DEL SINDICATO CON PERSONERIA GREMIAL DE LA RESOLUCION  QUE RECONOCE EL DERECHO DE PERCIBIR LAS INDEMNIZACIONES O DE LA RESOLUCION HOMOLOGATORIA DEL ACUERDO CONCILIATORIO O TRANSACCIONAL."
1894,1894,"1001-D-2012","MODIFICACION DEL ARTICULO 250 DE LA LEY 20744 (TEXTO ORDENADO 1976), LEY DE CONTRATO DE TRABAJO, SOBRE MONTO DE LA INDEMNIZACION EN CONTRATO DE TRABAJO POR VENCIMIENTO DEL PLAZO."
1895,1895,"4775-D-2012","CONTRATO DE TRABAJO (LEY 20744 Y MODIFICATORIAS): INCORPORACION DE CUARTO PARRAFO AL ARTICULO 247, SOBRE EXCEPCIONES AL DESPIDO CON JUSTA CAUSA."
1896,1896,"500-D-2011","CODIGO PENAL: INCORPORACION DEL CAPITULO 1 BIS AL TITULO V 'DELITOS CONTRA LA LIBERTAD', TITULADO 'DELITOS CONTRA LA INTEGRIDAD DE LOS MENORES': INCORPORACION DE ARTICULOS 149 QUATER Y 149 QUINQUE (TRABAJO DE MENORES)."
1897,1897,"139-S-2011","INCORPORAR AL PLAN MEDICO OBLIGATORIO (PMO) DE LA REPUBLICA ARGENTINA LA VACUNA BACILO DE CALMETTE Y GUERIN (BCG) PARA LA POBLACION PEDIATRICA DEL TERRITORIO NACIONAL."
1898,1898,"2288-D-2012","CAPITAL NACIONAL DEL MAR Y EL ACAMPANTE: SE DECLARA COMO TAL AL BALNEARIO EL CONDOR DE LA CIUDAD DE VIEDMA, PROVINCIA DE RIO NEGRO."
1899,1899,"3604-D-2012","'CAPITAL NACIONAL DEL DESFILE DE LAS CARROZAS NAUTICAS': SE DECLARA A LA CIUDAD DE VILLA PARANACITO, PROVINCIA DE ENTRE RIOS."
1900,1900,"88-S-2010","INSTITUIR CON EL NOMBRE DE 'PADRE JOSE ZINK' EN HOMENAJE AL PADRE SALESIANO QUE TRABAJO AL SERVICIO DE LA COMUNIDAD FUEGUINA, AL TRAMO DE LA RUTA NACIONAL 3, COMPRENDIDO ENTRE EL HITO KM 2673,95 Y EL KM 3079,54, TIERRA DEL FUEGO, ANTARTIDA E ISLAS DEL ATLANTICO SUR."
1901,1901,"394-D-2012","FIESTA PROVINCIAL DEL MELON QUE SE REALIZA ANUALMENTE DURANTE EL MES DE FEBRERO EN LA PROVINCIA DE SAN LUIS; SE LA DECLARA COMO 'FIESTA NACIONAL DEL MELON, LA AGRICULTURA Y LA PRODUCCION'."
1902,1902,"1351-D-2011","ADHERIR AL DIA MUNDIAL DE CONCIENTIZACION SOBRE EL AUTISMO A CELEBRARSE EL DIA 2 DE ABRIL DE CADA AÑO."
1903,1903,"2319-D-2012","DECLARAR A LA CIUDAD DE RIO CUARTO, PROVINCIA DE CORDOBA, COMO 'CAPITAL NACIONAL DEL VECINALISMO' Y AL 24 DE AGOSTO DE CADA AÑO, 'DIA NACIONAL DEL VECINALISMO'."
1904,1904,"1993-D-2011","INSTITUIR AL 17 DE MAYO DE CADA AÑO COMO 'DIA DE LUCHA CONTRA LA DISCRIMINACION POR ORIENTACION SEXUAL O IDENTIDAD DE GENERO', EN COINCIDENCIA CON LA FECHA EN QUE LA ORGANIZACION MUNDIAL DE LA SALUD SUPRIMIO LA HOMOSEXUALIDAD DE LA LISTA DE ENFERMEDADES MENTALES, EN EL AÑO 1990."
1905,1905,"5371-D-2012","CONFLICTIVIDAD SOCIAL EN LA ESCUELA: REGIMEN PARA SU ATENCION INTEGRAL."
1906,1906,"105-S-2011","APROBACION DEL ACUERDO PREFERENCIAL DE COMERCIO ENTRE EL MERCADO COMUN DEL SUR (MERCOSUR) Y LA UNION ADUANERA DE AFRICA DEL SUR (SACU), SUSCRIPTO POR LOS ESTADOS PARTE DEL MERCOSUR EN BRASIL EL 15/12/2008, Y POR LOS ESTADOS MIEMBROS DE LA SACU EN MASERU - REINO DE LESOTHO -, EL 03/04/2009."
1907,1907,"4117-D-2008","EQUIPOS DE EMISION DE RAYOS ULTRAVIOLETAS PARA BRONCEADO: PROHIBICION DE SU UTILIZACION EN PERSONAS MENORES DE 18 AÑOS DE EDAD."
1908,1908,"4176-D-2009","REGULACION DE LOS SOLARIUMS O CAMAS SOLARES."
1909,1909,"1843-D-2011","OBLIGATORIEDAD DE INCLUIR ALIMENTOS Y BEBIDAS APTOS PARA CELIACOS EN CATERING, PARADORES, RESTAURANTES Y KIOSCOS DEL SERVICIO PUBLICO DE PASAJEROS."
1910,1910,"3733-D-2012","LEY 26588 DE ENFERMEDAD CELIACA: INCORPORACION DEL ARTICULO 4 BIS, SOBRE INCLUSION DENTRO DEL MENU GASTRONOMICO ALIMENTOS CON LA LEYENDA 'LIBRE DE GLUTEN'."
1911,1911,"41-D-2012","OBLIGATORIEDAD DE INCLUIR EL CASCO HOMOLOGADO EN LA COMPRAVENTA DE MOTOS, MOTOCICLETAS O SIMILARES.   INCORPORASE COMO ULTIMO PARRAFO AL ARTICULO 29 DE LA LEY 24449 (LEY DE TRANSITO)"
1912,1912,"3485-D-2012","TRANSITO (LEY 24449): INCORPORACION DEL ARTICULO 26 TER, SOBRE PROHIBICION DE VENTA DE COMBUSTIBLES A MOTOCICLISTAS SIN CASCO."
1913,1913,"7791-D-2012","INSTITUIR AL 8 DE MAYO DE CADA AÑO COMO 'DIA NACIONAL DE LA LUCHA CONTRA LA VIOLENCIA INSTITUCIONAL'."
1914,1914,"1932-D-2011","PERSONAS DISCAPACITADAS: GRATUIDAD DEL PASAJE CON UN ACOMPAÑANTE EN EL TRANSPORTE COLECTIVO AEREO POR RAZONES FAMILIARES, ASISTENCIALES, EDUCACIONALES O LABORALES."
1915,1915,"1934-D-2012","DESIGNAR CON EL NOMBRE DE 'CARLOS ALBERTO DAVIT' AL PUENTE UBICADO EN EL KM 679,41 DE LA RUTA NACIONAL N° 3, EN CERCANIAS DE BAHIA BLANCA, PROVINCIA DE BUENOS AIRES."
1916,1916,"5377-D-2012","DESIGNAR CON EL NOMBRE 'JOSE GERVASIO ARTIGAS ARNAL' A LA RUTA NACIONAL 14: DEROGACION DEL DECRETO 2527/76."
1917,1917,"6973-D-2012","DESIGNAR CON EL NOMBRE DE DON JOSE GERVASIO ARTIGAS, A LA RUTA NACIONAL 14; DEROGACION DEL DECRETO 2527/76."
1918,1918,"16-S-2012","INCORPORAR AL ORDENAMIENTO JURIDICO NACIONAL, LA DECISION DEL CONSEJO DEL MERCADO COMUN DEL MERCOSUR NUMERO 25/03, SOBRE CREACION DEL 'MECANISMO PARA EL EJERCICIO PROFESIONAL TEMPORARIO'."
1919,1919,"4025-D-2012","'DIA DEL MILITANTE POPULAR': SE ESTABLECE COMO TAL EL 29 DE MAYO DE CADA AÑO EN CONMEMORACION DEL ANIVERSARIO DEL 'CORDOBAZO' Y EL 'ROSARIAZO'."
1920,1920,"4480-D-2012","DECLARAR EL 9 DE ABRIL DE CADA AÑO EL 'DIA DE LA CARDIOLOGIA ARGENTINA'"
1921,1921,"4665-D-2012","DECLARAR COMO 'DIA NACIONAL POR UNA ARGENTINA SIN CHAGAS' EL ULTIMO VIERNES DEL MES DE AGOSTO DE CADA AÑO."
1922,1922,"3875-D-2012","'DIA DE LA CONCIENTIZACION AMBIENTAL - CUENCA MATANZA RIACHUELO': SE INSTITUYE COMO TAL EL 8 DE JULIO DE CADA AÑO."
1923,1923,"8185-D-2012","EXPRESAR PESAR POR EL FALLECIMIENTO DEL DOCTOR ROLANDO GARCIA, EX DECANO DE LA FACULTAD DE CIENCIAS EXACTAS Y NATURALES DE LA UNIVERSIDAD DE BUENOS AIRES - UBA -, OCURRIDO EL DIA 15 DE NOVIEMBRE DE 2012."
1924,1924,"731-D-2012","DESIGNAR EL 20 DE FEBRERO DE 2013, DIA DE LA BATALLA DE SALTA, COMO FERIADO EXTRAORDINARIO EN TODO EL TERRITORIO NACIONAL."
1925,1925,"125-S-2012","DENOMINAR CON EL NOMBRE DE 'PRESIDENTE DOCTOR NESTOR CARLOS KIRCHNER' AL CENTRO CULTURAL DEL BICENTENARIO, UBICADO EN LA CIUDAD AUTONOMA DE BUENOS AIRES."
1926,1926,"97-S-2012","INCORPORACION AL ORDENAMIENTO JURIDICO NACIONAL DEL CODIGO ADUANERO DEL MERCOSUR, APROBADO POR EL CONSEJO DEL MERCADO COMUN, MEDIANTE LA DECISION 27/10 (CMC), DURANTE LA REUNION XXXIX, REALIZADA EL 2 DE AGOSTO DE 2010 EN LA CIUDAD DE SAN JUAN DE LA REPUBLICA ARGENTINA."
1927,1927,"6-PE-2012","PRORROGA HASTA EL 31 DE DICIEMBRE DE 2013, INCLUSIVE, DE LA VIGENCIA DEL IMPUESTO ADICIONAL DE EMERGENCIA SOBRE EL PRECIO FINAL DE VENTA DE CIGARRILLOS ESTABLECIDO POR LA LEY 24625 Y SUS MODIFICATORIAS."
1928,1928,"4-PE-2012","LEY DE MERCADO DE CAPITALES: REFORMA INTEGRAL DEL REGIMEN DE LA OFERTA PUBLICA DE VALORES NEGOCIABLES AUTORIZADOS POR LA COMISION NACIONAL DE VALORES. DEROGACION DE LA LEY 17811, DEL ARTICULO 80 DE LA LEY 11672, DECRETO 656/92, DECRETO 677/01, DECRETO 749/00, DECRETO 476/04 Y LOS ARTICULOS 80 A 84 DEL DECRETO 2284/91."
1929,1929,"90-S-2011","REGULACION DEL FUNCIONAMIENTO DE LAS UNIVERSIDADES EXTRANJERAS (REPRODUCCION DEL EXPEDIENTE 2494-S-09)."
1930,1930,"1233-D-2012","'DIA DEL INMIGRANTE LIBANES': INSTITUCION COMO TAL DEL SEGUNDO SABADO DEL MES DE MARZO DE CADA AÑO."
1931,1931,"95-S-2012","PRORROGA EL PLAZO DE VIGENCIA DEL PROGRAMA NACIONAL DE ENTREGA VOLUNTARIA DE ARMAS DE FUEGO, CREADO POR LEY 26216, PRORROGADO POR DECRETO 560/2008 Y POR LAS LEYES 26520 Y 26644."
1932,1932,"4490-D-2012","RESTITUCION A LA PROVINCIA DE LA RIOJA DEL 'TROZO DE PALO': POSTE DE QUEBRACHO QUE FUERA UTILIZADO PARA EXHIBIR LA CABEZA DEL GENERAL ANGEL VICENTE PEÑALOZA 'EL CHACHO':"
1933,1933,"398-D-2012","PROGRAMA NACIONAL DE ASISTENCIA PUBLICA INTEGRAL DE LAS ADICCIONES. CREACION EN EL AMBITO DEL MINISTERIO DE SALUD DE LA NACION."
1934,1934,"398-D-2012","PROGRAMA NACIONAL DE ASISTENCIA PUBLICA INTEGRAL DE LAS ADICCIONES. CREACION EN EL AMBITO DEL MINISTERIO DE SALUD DE LA NACION."
1935,1935,"1323-D-2012","MEDIDAS INFORMATIVAS Y PREVENTIVAS SOBRE LA PROHIBICION Y CONSECUENCIAS DE LA EXPLOTACION SEXUAL DE NIÑOS, NIÑAS Y ADOLESCENTES Y LA TRATA DE PERSONAS EN EL TERRITORIO NACIONAL: IMPLEMENTACION."
1936,1936,"106-D-2011","CODIGO PENAL DE LA NACION: MODIFICACION DEL ARTICULO 80, SOBRE HOMICIDIO AGRAVADO; INCORPORACION DEL AGRAVANTE A QUIEN MATARE A LA PERSONA CON QUIEN MANTIENE O HA MANTENIDO RELACION DE PAREJA, Y DEL ODIO DE GENERO."
1937,1937,"1580-D-2011","RESARCIMIENTO ECONOMICO PARA LAS VICTIMAS DE LA REPRESION CON MOTIVO DE LAS JORNADAS DE PROTESTA Y MOVILIZACION DE LOS DIAS 19, 20 Y 21 DE DICIEMBRE DE 2001. INDEMNIZACION; BENEFICIARIOS; REQUISITOS."
