id,voting_id,legislador_id,legislador,bloque_id,bloque,provincia_id,provincia,voto
331672,1291,991,"MARINO, Adriana del Cármen",116,"Frente Producción y Trabajo",18,"San Juan",AUSENTE
331673,1291,1096,"MARTIARENA, Mario Humberto",165,"Peronismo Jujeño",10,Jujuy,AFIRMATIVO
331674,1291,1097,"MARTIN, María Elena",66,"Partido Socialista",21,"Santa Fe",NEGATIVO
331675,1291,150,"MARTINEZ GARBINO, Emilio Raúl",114,"Concertación Entrerriana",8,"Entre Ríos",AUSENTE
331676,1291,1098,"MARTINEZ ODDONE, Heriberto Agustín",6,"Unión Cívica Radical",3,Córdoba,AFIRMATIVO
331677,1291,1099,"MERCHAN, Paula Cecilia",136,"Encuentro Popular y Social",3,Córdoba,ABSTENCION
331678,1291,1100,"MERLO, Mario Raúl",132,"Frente Justicia Unión y Libertad",19,"San Luis",NEGATIVO
331679,1291,992,"MOISÉS, María Carolina",1,"Frente para la Victoria - PJ",10,Jujuy,AFIRMATIVO
331680,1291,1101,"MONTERO, Laura Gisela",148,"Consenso Federal",13,Mendoza,NEGATIVO
331681,1291,893,"MONTOYA, Jorge Luciano",130,"Unión Peronista",3,Córdoba,NEGATIVO
331682,1291,1102,"MORAN, Juan Carlos",133,"Coalición Cívica - ARI - GEN - UPT",1,"Buenos Aires",ABSTENCION
331683,1291,994,"MORANDINI, Norma Elena",143,"Memoria y Democracia",3,Córdoba,ABSTENCION
331684,1291,1103,"MORANTE, Antonio Arnaldo María",1,"Frente para la Victoria - PJ",5,Chaco,AFIRMATIVO
331685,1291,1104,"MOREJON, Manuel Amor",1,"Frente para la Victoria - PJ",6,Chubut,AFIRMATIVO
331686,1291,995,"MORENO, Carlos Julio",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
331687,1291,1105,"MORGADO, Claudio Marcelo",154,"Partido de la Concertación - FORJA",2,C.A.B.A.,AFIRMATIVO
331688,1291,996,"MORINI, Pedro Juan",6,"Unión Cívica Radical",21,"Santa Fe",NEGATIVO
331689,1291,171,"MULLER, Mabel Hilda",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
331690,1291,1029,"NAIM, Lidia Lucía",160,"Solidaridad e Igualdad (SI)",1,"Buenos Aires",AUSENTE
331691,1291,656,"OBEID, Jorge Alberto",156,"Santa Fe Federal",21,"Santa Fe",NEGATIVO
