id,voting_id,legislador_id,legislador,bloque_id,bloque,provincia_id,provincia,voto
277329,1080,947,"CANELA, Susana",1,"Frente para la Victoria - PJ",17,Salta,AFIRMATIVO
277330,1080,728,"CANEVAROLO, Dante Omar",1,"Frente para la Victoria - PJ",20,"Santa Cruz",AFIRMATIVO
277331,1080,948,"CANTERO GUTIERREZ, Alberto",1,"Frente para la Victoria - PJ",3,Córdoba,AFIRMATIVO
277332,1080,833,"CANTEROS, Gustavo Jesús Adolfo",112,"Proyecto Corrientes",7,Corrientes,AUSENTE
277333,1080,834,"CANTOS, José María",1,"Frente para la Victoria - PJ",22,"Santiago del Estero",AUSENTE
277334,1080,949,"CARLOTTO, Remo Gerardo",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
277335,1080,950,"CARMONA, María Araceli",1,"Frente para la Victoria - PJ",7,Corrientes,AFIRMATIVO
277336,1080,404,"CARRIÓ, Elisa María Avelina",60,A.R.I,2,C.A.B.A.,AUSENTE
277337,1080,835,"CASERIO, Carlos Alberto",1,"Frente para la Victoria - PJ",3,Córdoba,AUSENTE
277338,1080,836,"CASSESE, Marina",67,"Justicialista Nacional",1,"Buenos Aires",AUSENTE
277339,1080,951,"CAVADINI, Eduardo",1,"Frente para la Victoria - PJ",10,Jujuy,AUSENTE
277340,1080,837,"CECCO, Carlos Jaime",6,"Unión Cívica Radical",8,"Entre Ríos",AUSENTE
